video_name,frame_idx,label,motion_score,timestamp
Normal_Videos_352_x264,9508,Normal,0.1916,2026-03-03 12:34:57
Normal_Videos_352_x264,9509,Normal,0.2134,2026-03-03 12:34:57
Normal_Videos_352_x264,9510,Normal,0.2278,2026-03-03 12:34:57
Normal_Videos_352_x264,9511,Normal,0.2361,2026-03-03 12:34:57
Normal_Videos_352_x264,9512,Normal,0.2104,2026-03-03 12:34:57
Normal_Videos_352_x264,9513,Normal,0.158,2026-03-03 12:34:57
Normal_Videos_352_x264,9514,Normal,0.1255,2026-03-03 12:34:57
Normal_Videos_352_x264,9515,Normal,0.0946,2026-03-03 12:34:58
Normal_Videos_352_x264,9516,Normal,0.0745,2026-03-03 12:34:58
Normal_Videos_352_x264,9517,Normal,0.0637,2026-03-03 12:34:58
Normal_Videos_352_x264,9518,Normal,0.0617,2026-03-03 12:34:58
Normal_Videos_352_x264,9519,Normal,0.0581,2026-03-03 12:34:58
Normal_Videos_352_x264,9520,Normal,0.0601,2026-03-03 12:34:58
Normal_Videos_352_x264,9521,Normal,0.0629,2026-03-03 12:34:58
Normal_Videos_352_x264,9522,Normal,0.0648,2026-03-03 12:34:58
Normal_Videos_352_x264,9523,Normal,0.0933,2026-03-03 12:34:58
Normal_Videos_352_x264,9524,Normal,0.1229,2026-03-03 12:34:58
Normal_Videos_352_x264,9525,Normal,0.2654,2026-03-03 12:34:58
Normal_Videos_352_x264,9526,Normal,0.3678,2026-03-03 12:34:58
Normal_Videos_352_x264,9527,Normal,0.4874,2026-03-03 12:34:58
Normal_Videos_352_x264,9528,Normal,0.5698,2026-03-03 12:34:58
Normal_Videos_352_x264,9529,Normal,0.707,2026-03-03 12:34:58
Normal_Videos_352_x264,9530,Normal,0.7786,2026-03-03 12:34:58
Normal_Videos_352_x264,9531,Normal,0.806,2026-03-03 12:34:58
Normal_Videos_352_x264,9532,Normal,0.8265,2026-03-03 12:34:59
Normal_Videos_352_x264,9533,Normal,0.7376,2026-03-03 12:34:59
Normal_Videos_352_x264,9534,Normal,0.6691,2026-03-03 12:34:59
Normal_Videos_352_x264,9535,Normal,0.6075,2026-03-03 12:34:59
Normal_Videos_352_x264,9536,Normal,0.5538,2026-03-03 12:34:59
Normal_Videos_352_x264,9537,Normal,0.4101,2026-03-03 12:34:59
Normal_Videos_352_x264,9538,Normal,0.3185,2026-03-03 12:34:59
Normal_Videos_352_x264,9539,Normal,0.214,2026-03-03 12:34:59
Normal_Videos_352_x264,9540,Normal,0.1495,2026-03-03 12:34:59
Normal_Videos_352_x264,9541,Normal,0.1587,2026-03-03 12:34:59
Normal_Videos_352_x264,9542,Normal,0.1689,2026-03-03 12:34:59
Normal_Videos_352_x264,9543,Normal,0.2112,2026-03-03 12:34:59
Normal_Videos_352_x264,9544,Normal,0.2424,2026-03-03 12:34:59
Normal_Videos_352_x264,9545,Normal,0.2657,2026-03-03 12:34:59
Normal_Videos_352_x264,9546,Normal,0.2792,2026-03-03 12:34:59
Normal_Videos_352_x264,9547,Normal,0.2746,2026-03-03 12:34:59
Normal_Videos_352_x264,9548,Normal,0.2694,2026-03-03 12:35:00
Normal_Videos_352_x264,9549,Normal,0.2466,2026-03-03 12:35:00
Normal_Videos_352_x264,9550,Normal,0.2271,2026-03-03 12:35:00
Normal_Videos_352_x264,9551,Normal,0.2115,2026-03-03 12:35:00
Normal_Videos_352_x264,9552,Normal,0.2108,2026-03-03 12:35:00
Normal_Videos_352_x264,9553,Normal,0.1981,2026-03-03 12:35:00
Normal_Videos_352_x264,9554,Normal,0.1837,2026-03-03 12:35:00
Normal_Videos_352_x264,9555,Normal,0.1683,2026-03-03 12:35:00
Normal_Videos_352_x264,9556,Normal,0.1544,2026-03-03 12:35:00
Normal_Videos_352_x264,9557,Normal,0.1496,2026-03-03 12:35:00
Normal_Videos_352_x264,9558,Normal,0.1455,2026-03-03 12:35:00
Normal_Videos_352_x264,9559,Normal,0.1514,2026-03-03 12:35:00
Normal_Videos_352_x264,9560,Normal,0.1434,2026-03-03 12:35:00
Normal_Videos_352_x264,9561,Normal,0.148,2026-03-03 12:35:00
Normal_Videos_352_x264,9562,Normal,0.1472,2026-03-03 12:35:01
Normal_Videos_352_x264,9563,Normal,0.1745,2026-03-03 12:35:01
Normal_Videos_352_x264,9564,Normal,0.1927,2026-03-03 12:35:01
Normal_Videos_352_x264,9565,Normal,0.2089,2026-03-03 12:35:01
Normal_Videos_352_x264,9566,Normal,0.2146,2026-03-03 12:35:01
Normal_Videos_352_x264,9567,Normal,0.2316,2026-03-03 12:35:01
Normal_Videos_352_x264,9568,Normal,0.2429,2026-03-03 12:35:01
Normal_Videos_352_x264,9569,Normal,0.2559,2026-03-03 12:35:01
Normal_Videos_352_x264,9570,Normal,0.2585,2026-03-03 12:35:01
Normal_Videos_352_x264,9571,Normal,0.2223,2026-03-03 12:35:01
Normal_Videos_352_x264,9572,Normal,0.1914,2026-03-03 12:35:01
Normal_Videos_352_x264,9573,Normal,0.1393,2026-03-03 12:35:01
Normal_Videos_352_x264,9574,Normal,0.1076,2026-03-03 12:35:01
Normal_Videos_352_x264,9575,Normal,0.1257,2026-03-03 12:35:01
Normal_Videos_352_x264,9576,Normal,0.1502,2026-03-03 12:35:01
Normal_Videos_352_x264,9577,Normal,0.2143,2026-03-03 12:35:01
Normal_Videos_352_x264,9578,Normal,0.269,2026-03-03 12:35:02
Normal_Videos_352_x264,9579,Normal,0.3062,2026-03-03 12:35:02
Normal_Videos_352_x264,9580,Normal,0.3355,2026-03-03 12:35:02
Normal_Videos_352_x264,9581,Normal,0.3557,2026-03-03 12:35:02
Normal_Videos_352_x264,9582,Normal,0.3679,2026-03-03 12:35:02
Normal_Videos_352_x264,9583,Normal,0.4028,2026-03-03 12:35:02
Normal_Videos_352_x264,9584,Normal,0.4831,2026-03-03 12:35:02
Normal_Videos_352_x264,9585,Normal,0.4596,2026-03-03 12:35:02
Normal_Videos_352_x264,9586,Normal,0.4375,2026-03-03 12:35:02
Normal_Videos_352_x264,9587,Normal,0.4026,2026-03-03 12:35:02
Normal_Videos_352_x264,9588,Normal,0.3871,2026-03-03 12:35:02
Normal_Videos_352_x264,9589,Normal,0.3328,2026-03-03 12:35:02
Normal_Videos_352_x264,9590,Normal,0.2854,2026-03-03 12:35:02
Normal_Videos_352_x264,9591,Normal,0.2066,2026-03-03 12:35:02
Normal_Videos_352_x264,9592,Normal,0.1495,2026-03-03 12:35:02
Normal_Videos_352_x264,9593,Normal,0.1017,2026-03-03 12:35:02
Normal_Videos_352_x264,9594,Normal,0.0745,2026-03-03 12:35:03
Normal_Videos_352_x264,9595,Normal,0.0637,2026-03-03 12:35:03
Normal_Videos_352_x264,9596,Normal,0.0586,2026-03-03 12:35:03
Normal_Videos_352_x264,9597,Normal,0.0497,2026-03-03 12:35:03
Normal_Videos_352_x264,9598,Normal,0.0462,2026-03-03 12:35:03
Normal_Videos_352_x264,9599,Normal,0.0475,2026-03-03 12:35:03
Normal_Videos_352_x264,9600,Normal,0.0491,2026-03-03 12:35:03
Normal_Videos_352_x264,9601,Normal,0.0472,2026-03-03 12:35:03
Normal_Videos_352_x264,9602,Normal,0.0447,2026-03-03 12:35:03
Normal_Videos_352_x264,9603,Normal,0.0396,2026-03-03 12:35:03
Normal_Videos_352_x264,9604,Normal,0.0386,2026-03-03 12:35:03
Normal_Videos_352_x264,9605,Normal,0.0304,2026-03-03 12:35:03
Normal_Videos_352_x264,9606,Normal,0.0334,2026-03-03 12:35:03
Normal_Videos_352_x264,9607,Normal,0.031,2026-03-03 12:35:03
Normal_Videos_352_x264,9608,Normal,0.0319,2026-03-03 12:35:03
Normal_Videos_352_x264,9609,Normal,0.028,2026-03-03 12:35:03
Normal_Videos_352_x264,9610,Normal,0.0215,2026-03-03 12:35:04
Normal_Videos_352_x264,9611,Normal,0.0184,2026-03-03 12:35:04
Normal_Videos_352_x264,9612,Normal,0.016,2026-03-03 12:35:04
Normal_Videos_352_x264,9613,Normal,0.0216,2026-03-03 12:35:04
Normal_Videos_352_x264,9614,Normal,0.0202,2026-03-03 12:35:04
Normal_Videos_352_x264,9615,Normal,0.021,2026-03-03 12:35:04
Normal_Videos_352_x264,9616,Normal,0.0214,2026-03-03 12:35:04
Normal_Videos_352_x264,9617,Normal,0.0228,2026-03-03 12:35:04
Normal_Videos_352_x264,9618,Normal,0.023,2026-03-03 12:35:04
Normal_Videos_352_x264,9619,Normal,0.0261,2026-03-03 12:35:04
Normal_Videos_352_x264,9620,Normal,0.0271,2026-03-03 12:35:04
Normal_Videos_352_x264,9621,Normal,0.0262,2026-03-03 12:35:04
Normal_Videos_352_x264,9622,Normal,0.0266,2026-03-03 12:35:04
Normal_Videos_352_x264,9623,Normal,0.0261,2026-03-03 12:35:04
Normal_Videos_352_x264,9624,Normal,0.0271,2026-03-03 12:35:04
Normal_Videos_352_x264,9625,Normal,0.0176,2026-03-03 12:35:04
Normal_Videos_352_x264,9626,Normal,0.0126,2026-03-03 12:35:04
Normal_Videos_352_x264,9627,Normal,0.011,2026-03-03 12:35:05
Normal_Videos_352_x264,9628,Normal,0.0092,2026-03-03 12:35:05
Normal_Videos_352_x264,9629,Normal,0.0089,2026-03-03 12:35:05
Normal_Videos_352_x264,9630,Normal,0.0092,2026-03-03 12:35:05
Normal_Videos_352_x264,9631,Normal,0.0068,2026-03-03 12:35:05
Normal_Videos_352_x264,9632,Normal,0.0054,2026-03-03 12:35:05
Normal_Videos_352_x264,9633,Normal,0.0045,2026-03-03 12:35:05
Normal_Videos_352_x264,9634,Normal,0.0027,2026-03-03 12:35:05
Normal_Videos_352_x264,9635,Normal,0.0016,2026-03-03 12:35:05
Normal_Videos_352_x264,9636,Normal,0.001,2026-03-03 12:35:05
Normal_Videos_352_x264,9637,Normal,0.0006,2026-03-03 12:35:05
Normal_Videos_352_x264,9638,Normal,0.0004,2026-03-03 12:35:05
Normal_Videos_352_x264,9639,Normal,0.0002,2026-03-03 12:35:05
Normal_Videos_352_x264,9640,Normal,0.0014,2026-03-03 12:35:05
Normal_Videos_352_x264,9641,Normal,0.0022,2026-03-03 12:35:05
Normal_Videos_352_x264,9642,Normal,0.0026,2026-03-03 12:35:05
Normal_Videos_352_x264,9643,Normal,0.007,2026-03-03 12:35:06
Normal_Videos_352_x264,9644,Normal,0.0118,2026-03-03 12:35:06
Normal_Videos_352_x264,9645,Normal,0.0279,2026-03-03 12:35:06
Normal_Videos_352_x264,9646,Normal,0.0436,2026-03-03 12:35:06
Normal_Videos_352_x264,9647,Normal,0.067,2026-03-03 12:35:06
Normal_Videos_352_x264,9648,Normal,0.084,2026-03-03 12:35:06
Normal_Videos_352_x264,9649,Normal,0.0991,2026-03-03 12:35:06
Normal_Videos_352_x264,9650,Normal,0.1089,2026-03-03 12:35:06
Normal_Videos_352_x264,9651,Normal,0.1263,2026-03-03 12:35:06
Normal_Videos_352_x264,9652,Normal,0.1396,2026-03-03 12:35:06
Normal_Videos_352_x264,9653,Normal,0.1504,2026-03-03 12:35:06
Normal_Videos_352_x264,9654,Normal,0.1548,2026-03-03 12:35:06
Normal_Videos_352_x264,9655,Normal,0.1676,2026-03-03 12:35:06
Normal_Videos_352_x264,9656,Normal,0.1831,2026-03-03 12:35:06
Normal_Videos_352_x264,9657,Normal,0.2073,2026-03-03 12:35:06
Normal_Videos_352_x264,9658,Normal,0.2309,2026-03-03 12:35:06
Normal_Videos_352_x264,9659,Normal,0.2573,2026-03-03 12:35:07
Normal_Videos_352_x264,9660,Normal,0.2783,2026-03-03 12:35:07
Normal_Videos_352_x264,9661,Normal,0.323,2026-03-03 12:35:07
Normal_Videos_352_x264,9662,Normal,0.3623,2026-03-03 12:35:07
Normal_Videos_352_x264,9663,Normal,0.4088,2026-03-03 12:35:07
Normal_Videos_352_x264,9664,Normal,0.4341,2026-03-03 12:35:07
Normal_Videos_352_x264,9665,Normal,0.4375,2026-03-03 12:35:07
Normal_Videos_352_x264,9666,Normal,0.438,2026-03-03 12:35:07
Normal_Videos_352_x264,9667,Normal,0.4271,2026-03-03 12:35:07
Normal_Videos_352_x264,9668,Normal,0.4076,2026-03-03 12:35:07
Normal_Videos_352_x264,9669,Normal,0.3854,2026-03-03 12:35:07
Normal_Videos_352_x264,9670,Normal,0.3406,2026-03-03 12:35:07
Normal_Videos_352_x264,9671,Normal,0.2992,2026-03-03 12:35:07
Normal_Videos_352_x264,9672,Normal,0.2597,2026-03-03 12:35:07
Normal_Videos_352_x264,9673,Normal,0.2347,2026-03-03 12:35:07
Normal_Videos_352_x264,9674,Normal,0.2145,2026-03-03 12:35:07
Normal_Videos_352_x264,9675,Normal,0.2063,2026-03-03 12:35:08
Normal_Videos_352_x264,9676,Normal,0.2006,2026-03-03 12:35:08
Normal_Videos_352_x264,9677,Normal,0.1881,2026-03-03 12:35:08
Normal_Videos_352_x264,9678,Normal,0.1941,2026-03-03 12:35:08
Normal_Videos_352_x264,9679,Normal,0.2277,2026-03-03 12:35:08
Normal_Videos_352_x264,9680,Normal,0.246,2026-03-03 12:35:08
Normal_Videos_352_x264,9681,Normal,0.2538,2026-03-03 12:35:08
Normal_Videos_352_x264,9682,Normal,0.2437,2026-03-03 12:35:08
Normal_Videos_352_x264,9683,Normal,0.2639,2026-03-03 12:35:08
Normal_Videos_352_x264,9684,Normal,0.2907,2026-03-03 12:35:08
Normal_Videos_352_x264,9685,Normal,0.3228,2026-03-03 12:35:08
Normal_Videos_352_x264,9686,Normal,0.3429,2026-03-03 12:35:08
Normal_Videos_352_x264,9687,Normal,0.3315,2026-03-03 12:35:08
Normal_Videos_352_x264,9688,Normal,0.2783,2026-03-03 12:35:08
Normal_Videos_352_x264,9689,Normal,0.2285,2026-03-03 12:35:08
Normal_Videos_352_x264,9690,Normal,0.1998,2026-03-03 12:35:08
Normal_Videos_352_x264,9691,Normal,0.1782,2026-03-03 12:35:09
Normal_Videos_352_x264,9692,Normal,0.1736,2026-03-03 12:35:09
Normal_Videos_352_x264,9693,Normal,0.1617,2026-03-03 12:35:09
Normal_Videos_352_x264,9694,Normal,0.164,2026-03-03 12:35:09
Normal_Videos_352_x264,9695,Normal,0.1796,2026-03-03 12:35:09
Normal_Videos_352_x264,9696,Normal,0.1937,2026-03-03 12:35:09
Normal_Videos_352_x264,9697,Normal,0.2207,2026-03-03 12:35:09
Normal_Videos_352_x264,9698,Normal,0.2329,2026-03-03 12:35:09
Normal_Videos_352_x264,9699,Normal,0.2658,2026-03-03 12:35:09
Normal_Videos_352_x264,9700,Normal,0.2668,2026-03-03 12:35:09
Normal_Videos_352_x264,9701,Normal,0.2507,2026-03-03 12:35:09
Normal_Videos_352_x264,9702,Normal,0.2343,2026-03-03 12:35:09
Normal_Videos_352_x264,9703,Normal,0.2497,2026-03-03 12:35:09
Normal_Videos_352_x264,9704,Normal,0.2587,2026-03-03 12:35:09
Normal_Videos_352_x264,9705,Normal,0.2849,2026-03-03 12:35:10
Normal_Videos_352_x264,9706,Normal,0.3175,2026-03-03 12:35:10
Normal_Videos_352_x264,9707,Normal,0.3926,2026-03-03 12:35:10
Normal_Videos_352_x264,9708,Normal,0.4369,2026-03-03 12:35:10
Normal_Videos_352_x264,9709,Normal,0.5246,2026-03-03 12:35:10
Normal_Videos_352_x264,9710,Normal,0.5775,2026-03-03 12:35:10
Normal_Videos_352_x264,9711,Normal,0.5426,2026-03-03 12:35:10
Normal_Videos_352_x264,9712,Normal,0.5178,2026-03-03 12:35:10
Normal_Videos_352_x264,9713,Normal,0.5057,2026-03-03 12:35:10
Normal_Videos_352_x264,9714,Normal,0.494,2026-03-03 12:35:10
Normal_Videos_352_x264,9715,Normal,0.5053,2026-03-03 12:35:10
Normal_Videos_352_x264,9716,Normal,0.4941,2026-03-03 12:35:10
Normal_Videos_352_x264,9717,Normal,0.4399,2026-03-03 12:35:10
Normal_Videos_352_x264,9718,Normal,0.3983,2026-03-03 12:35:10
Normal_Videos_352_x264,9719,Normal,0.3533,2026-03-03 12:35:10
Normal_Videos_352_x264,9720,Normal,0.3138,2026-03-03 12:35:11
Normal_Videos_352_x264,9721,Normal,0.276,2026-03-03 12:35:11
Normal_Videos_352_x264,9722,Normal,0.243,2026-03-03 12:35:11
Normal_Videos_352_x264,9723,Normal,0.1966,2026-03-03 12:35:11
Normal_Videos_352_x264,9724,Normal,0.1578,2026-03-03 12:35:11
Normal_Videos_352_x264,9725,Normal,0.1319,2026-03-03 12:35:11
Normal_Videos_352_x264,9726,Normal,0.1203,2026-03-03 12:35:11
Normal_Videos_352_x264,9727,Normal,0.1315,2026-03-03 12:35:11
Normal_Videos_352_x264,9728,Normal,0.1373,2026-03-03 12:35:11
Normal_Videos_352_x264,9729,Normal,0.1436,2026-03-03 12:35:11
Normal_Videos_352_x264,9730,Normal,0.1377,2026-03-03 12:35:11
Normal_Videos_352_x264,9731,Normal,0.1352,2026-03-03 12:35:11
Normal_Videos_352_x264,9732,Normal,0.122,2026-03-03 12:35:11
Normal_Videos_352_x264,9733,Normal,0.1112,2026-03-03 12:35:11
Normal_Videos_352_x264,9734,Normal,0.1022,2026-03-03 12:35:11
Normal_Videos_352_x264,9735,Normal,0.1173,2026-03-03 12:35:11
Normal_Videos_352_x264,9736,Normal,0.1251,2026-03-03 12:35:12
Normal_Videos_352_x264,9737,Normal,0.1154,2026-03-03 12:35:12
Normal_Videos_352_x264,9738,Normal,0.1047,2026-03-03 12:35:12
Normal_Videos_352_x264,9739,Normal,0.1125,2026-03-03 12:35:12
Normal_Videos_352_x264,9740,Normal,0.117,2026-03-03 12:35:12
Normal_Videos_352_x264,9741,Normal,0.1298,2026-03-03 12:35:12
Normal_Videos_352_x264,9742,Normal,0.1386,2026-03-03 12:35:12
Normal_Videos_352_x264,9743,Normal,0.1386,2026-03-03 12:35:12
Normal_Videos_352_x264,9744,Normal,0.1366,2026-03-03 12:35:12
Normal_Videos_352_x264,9745,Normal,0.1741,2026-03-03 12:35:12
Normal_Videos_352_x264,9746,Normal,0.2151,2026-03-03 12:35:12
Normal_Videos_352_x264,9747,Normal,0.2478,2026-03-03 12:35:12
Normal_Videos_352_x264,9748,Normal,0.2625,2026-03-03 12:35:12
Normal_Videos_352_x264,9749,Normal,0.2815,2026-03-03 12:35:12
Normal_Videos_352_x264,9750,Normal,0.298,2026-03-03 12:35:12
Normal_Videos_352_x264,9751,Normal,0.3267,2026-03-03 12:35:12
Normal_Videos_352_x264,9752,Normal,0.346,2026-03-03 12:35:13
Normal_Videos_352_x264,9753,Normal,0.3423,2026-03-03 12:35:13
Normal_Videos_352_x264,9754,Normal,0.3421,2026-03-03 12:35:13
Normal_Videos_352_x264,9755,Normal,0.3573,2026-03-03 12:35:13
Normal_Videos_352_x264,9756,Normal,0.3759,2026-03-03 12:35:13
Normal_Videos_352_x264,9757,Normal,0.3987,2026-03-03 12:35:13
Normal_Videos_352_x264,9758,Normal,0.3765,2026-03-03 12:35:13
Normal_Videos_352_x264,9759,Normal,0.3759,2026-03-03 12:35:13
Normal_Videos_352_x264,9760,Normal,0.3677,2026-03-03 12:35:13
Normal_Videos_352_x264,9761,Normal,0.3146,2026-03-03 12:35:13
Normal_Videos_352_x264,9762,Normal,0.2916,2026-03-03 12:35:13
Normal_Videos_352_x264,9763,Normal,0.3073,2026-03-03 12:35:13
Normal_Videos_352_x264,9764,Normal,0.3047,2026-03-03 12:35:13
Normal_Videos_352_x264,9765,Normal,0.2945,2026-03-03 12:35:13
Normal_Videos_352_x264,9766,Normal,0.2843,2026-03-03 12:35:13
Normal_Videos_352_x264,9767,Normal,0.2943,2026-03-03 12:35:13
Normal_Videos_352_x264,9768,Normal,0.2935,2026-03-03 12:35:14
Normal_Videos_352_x264,9769,Normal,0.2722,2026-03-03 12:35:14
Normal_Videos_352_x264,9770,Normal,0.2688,2026-03-03 12:35:14
Normal_Videos_352_x264,9771,Normal,0.3443,2026-03-03 12:35:14
Normal_Videos_352_x264,9772,Normal,0.4207,2026-03-03 12:35:14
Normal_Videos_352_x264,9773,Normal,0.4725,2026-03-03 12:35:14
Normal_Videos_352_x264,9774,Normal,0.5051,2026-03-03 12:35:14
Normal_Videos_352_x264,9775,Normal,0.5275,2026-03-03 12:35:14
Normal_Videos_352_x264,9776,Normal,0.5342,2026-03-03 12:35:14
Normal_Videos_352_x264,9777,Normal,0.552,2026-03-03 12:35:14
Normal_Videos_352_x264,9778,Normal,0.5518,2026-03-03 12:35:14
Normal_Videos_352_x264,9779,Normal,0.5944,2026-03-03 12:35:14
Normal_Videos_352_x264,9780,Normal,0.6071,2026-03-03 12:35:14
Normal_Videos_352_x264,9781,Normal,0.6125,2026-03-03 12:35:14
Normal_Videos_352_x264,9782,Normal,0.6071,2026-03-03 12:35:14
Normal_Videos_352_x264,9783,Normal,0.6184,2026-03-03 12:35:15
Normal_Videos_352_x264,9784,Normal,0.6481,2026-03-03 12:35:15
Normal_Videos_352_x264,9785,Normal,0.7081,2026-03-03 12:35:15
Normal_Videos_352_x264,9786,Normal,0.7116,2026-03-03 12:35:15
Normal_Videos_352_x264,9787,Normal,0.7178,2026-03-03 12:35:15
Normal_Videos_352_x264,9788,Normal,0.7159,2026-03-03 12:35:15
Normal_Videos_352_x264,9789,Normal,0.6636,2026-03-03 12:35:15
Normal_Videos_352_x264,9790,Normal,0.6362,2026-03-03 12:35:15
Normal_Videos_352_x264,9791,Normal,0.7486,2026-03-03 12:35:15
Normal_Videos_352_x264,9792,Normal,0.8338,2026-03-03 12:35:15
Normal_Videos_352_x264,9793,Normal,0.9131,2026-03-03 12:35:15
Normal_Videos_352_x264,9794,Normal,0.9351,2026-03-03 12:35:15
Normal_Videos_352_x264,9795,Normal,0.9285,2026-03-03 12:35:15
Normal_Videos_352_x264,9796,Normal,0.9034,2026-03-03 12:35:15
Normal_Videos_352_x264,9797,Normal,0.9595,2026-03-03 12:35:15
Normal_Videos_352_x264,9798,Normal,0.9825,2026-03-03 12:35:15
Normal_Videos_352_x264,9799,Normal,0.9937,2026-03-03 12:35:16
Normal_Videos_352_x264,9800,Normal,0.9574,2026-03-03 12:35:16
Normal_Videos_352_x264,9801,Normal,0.8112,2026-03-03 12:35:16
Normal_Videos_352_x264,9802,Normal,0.6661,2026-03-03 12:35:16
Normal_Videos_352_x264,9803,Normal,0.5538,2026-03-03 12:35:16
Normal_Videos_352_x264,9804,Normal,0.4656,2026-03-03 12:35:16
Normal_Videos_352_x264,9805,Normal,0.421,2026-03-03 12:35:16
Normal_Videos_352_x264,9806,Normal,0.3943,2026-03-03 12:35:16
Normal_Videos_352_x264,9807,Normal,0.3902,2026-03-03 12:35:16
Normal_Videos_352_x264,9808,Normal,0.3977,2026-03-03 12:35:16
Normal_Videos_352_x264,9809,Normal,0.4355,2026-03-03 12:35:16
Normal_Videos_352_x264,9810,Normal,0.4454,2026-03-03 12:35:16
Normal_Videos_352_x264,9811,Normal,0.4475,2026-03-03 12:35:16
Normal_Videos_352_x264,9812,Normal,0.4549,2026-03-03 12:35:16
Normal_Videos_352_x264,9813,Normal,0.4558,2026-03-03 12:35:16
Normal_Videos_352_x264,9814,Normal,0.4498,2026-03-03 12:35:16
Normal_Videos_352_x264,9815,Normal,0.4667,2026-03-03 12:35:17
Normal_Videos_352_x264,9816,Normal,0.4868,2026-03-03 12:35:17
Normal_Videos_352_x264,9817,Normal,0.4916,2026-03-03 12:35:17
Normal_Videos_352_x264,9818,Normal,0.4908,2026-03-03 12:35:17
Normal_Videos_352_x264,9819,Normal,0.4924,2026-03-03 12:35:17
Normal_Videos_352_x264,9820,Normal,0.49,2026-03-03 12:35:17
Normal_Videos_352_x264,9821,Normal,0.5268,2026-03-03 12:35:17
Normal_Videos_352_x264,9822,Normal,0.5549,2026-03-03 12:35:17
Normal_Videos_352_x264,9823,Normal,0.6225,2026-03-03 12:35:17
Normal_Videos_352_x264,9824,Normal,0.6954,2026-03-03 12:35:17
Normal_Videos_352_x264,9825,Normal,0.7209,2026-03-03 12:35:17
Normal_Videos_352_x264,9826,Normal,0.72,2026-03-03 12:35:17
Normal_Videos_352_x264,9827,Normal,0.6885,2026-03-03 12:35:17
Normal_Videos_352_x264,9828,Normal,0.679,2026-03-03 12:35:17
Normal_Videos_352_x264,9829,Normal,0.6579,2026-03-03 12:35:17
Normal_Videos_352_x264,9830,Normal,0.6453,2026-03-03 12:35:17
Normal_Videos_352_x264,9831,Normal,0.6653,2026-03-03 12:35:18
Normal_Videos_352_x264,9832,Normal,0.6697,2026-03-03 12:35:18
Normal_Videos_352_x264,9833,Normal,0.7245,2026-03-03 12:35:18
Normal_Videos_352_x264,9834,Normal,0.7628,2026-03-03 12:35:18
Normal_Videos_352_x264,9835,Normal,0.7595,2026-03-03 12:35:18
Normal_Videos_352_x264,9836,Normal,0.7325,2026-03-03 12:35:18
Normal_Videos_352_x264,9837,Normal,0.6989,2026-03-03 12:35:18
Normal_Videos_352_x264,9838,Normal,0.6678,2026-03-03 12:35:18
Normal_Videos_352_x264,9839,Normal,0.5546,2026-03-03 12:35:18
Normal_Videos_352_x264,9840,Normal,0.4684,2026-03-03 12:35:18
Normal_Videos_352_x264,9841,Normal,0.3563,2026-03-03 12:35:18
Normal_Videos_352_x264,9842,Normal,0.2667,2026-03-03 12:35:18
Normal_Videos_352_x264,9843,Normal,0.1647,2026-03-03 12:35:18
Normal_Videos_352_x264,9844,Normal,0.1027,2026-03-03 12:35:18
Normal_Videos_352_x264,9845,Normal,0.0754,2026-03-03 12:35:18
Normal_Videos_352_x264,9846,Normal,0.0567,2026-03-03 12:35:19
Normal_Videos_352_x264,9847,Normal,0.0398,2026-03-03 12:35:19
Normal_Videos_352_x264,9848,Normal,0.0319,2026-03-03 12:35:19
Normal_Videos_352_x264,9849,Normal,0.0311,2026-03-03 12:35:19
Normal_Videos_352_x264,9850,Normal,0.0377,2026-03-03 12:35:19
Normal_Videos_352_x264,9851,Normal,0.0442,2026-03-03 12:35:19
Normal_Videos_352_x264,9852,Normal,0.0401,2026-03-03 12:35:19
Normal_Videos_352_x264,9853,Normal,0.0545,2026-03-03 12:35:19
Normal_Videos_352_x264,9854,Normal,0.0741,2026-03-03 12:35:19
Normal_Videos_352_x264,9855,Normal,0.0906,2026-03-03 12:35:19
Normal_Videos_352_x264,9856,Normal,0.1041,2026-03-03 12:35:19
Normal_Videos_352_x264,9857,Normal,0.1403,2026-03-03 12:35:19
Normal_Videos_352_x264,9858,Normal,0.1628,2026-03-03 12:35:19
Normal_Videos_352_x264,9859,Normal,0.1881,2026-03-03 12:35:19
Normal_Videos_352_x264,9860,Normal,0.2024,2026-03-03 12:35:19
Normal_Videos_352_x264,9861,Normal,0.2168,2026-03-03 12:35:19
Normal_Videos_352_x264,9862,Normal,0.2272,2026-03-03 12:35:20
Normal_Videos_352_x264,9863,Normal,0.2293,2026-03-03 12:35:20
Normal_Videos_352_x264,9864,Normal,0.2397,2026-03-03 12:35:20
Normal_Videos_352_x264,9865,Normal,0.2839,2026-03-03 12:35:20
Normal_Videos_352_x264,9866,Normal,0.3201,2026-03-03 12:35:20
Normal_Videos_352_x264,9867,Normal,0.3561,2026-03-03 12:35:20
Normal_Videos_352_x264,9868,Normal,0.3702,2026-03-03 12:35:20
Normal_Videos_352_x264,9869,Normal,0.406,2026-03-03 12:35:20
Normal_Videos_352_x264,9870,Normal,0.4308,2026-03-03 12:35:20
Normal_Videos_352_x264,9871,Normal,0.4762,2026-03-03 12:35:20
Normal_Videos_352_x264,9872,Normal,0.4857,2026-03-03 12:35:20
Normal_Videos_352_x264,9873,Normal,0.5097,2026-03-03 12:35:20
Normal_Videos_352_x264,9874,Normal,0.518,2026-03-03 12:35:20
Normal_Videos_352_x264,9875,Normal,0.5254,2026-03-03 12:35:20
